Fan-in,Fan-out,Combinational Logic Depth,Propagation delay (register to flip-flop) (ps),Propagation delay (flip-flop to register) (ps),Setup time (ps),Hold time (ps),Rise transition time (ps),Fall transition time (ps),Propagation delay (low to high) (ps),Propagation delay (high to low) (ps),Clock pulse (ps)
6,8,4,782.4368763,969.239945,391.1841248,109.0462491,230.2810521,252.3561723,515.9772251,179.9848189,3333.333333
6,2,4,122.1282248,489.2480905,62.07382546,195.4426264,211.1903396,277.829988,149.8976014,81.08387778,10000
1,4,4,119.9111964,380.6345198,180.5684028,33.8545408,93.66796582,140.6688861,110.3078823,411.3618994,2777.777778
5,1,4,391.2491972,555.5276766,35.96937657,13.22005633,346.350373,342.2815093,579.5487706,373.4051673,3030.30303
5,5,4,539.7788714,495.5605198,301.1635659,156.3300602,277.2374975,379.9213559,100.5049533,272.4815662,9523.809524
1,9,4,793.366676,195.0982158,368.8690898,163.3595521,338.4051824,356.2449447,307.9549993,276.427651,2439.02439
5,1,4,714.9658389,676.7436832,126.4141852,32.83937353,346.3304262,300.8454509,367.9156881,479.6357958,18181.81818
5,9,4,501.3124357,294.4343643,346.1698372,60.46073826,304.3752244,125.4365783,343.1696757,149.5990785,11764.70588
6,8,4,346.2639997,657.6291594,131.0429276,13.33494904,186.9000285,127.014096,88.17800794,499.3418586,10000
5,6,4,997.4120501,685.1809832,366.0926614,65.72863605,252.0077669,386.0769218,71.93507184,403.2983838,3225.806452
3,7,4,483.563172,236.8223678,306.5055234,156.896956,80.93885433,23.90810846,99.07071938,274.6230733,10526.31579
4,3,4,506.2483219,155.2146644,325.8645752,108.4125003,275.9852586,292.0989898,367.929103,296.4960253,2127.659574
2,1,4,247.2614391,802.6854275,26.84249113,76.1381627,88.11623718,288.3735418,344.8331371,183.722436,2150.537634
3,5,4,815.3285939,513.8203814,385.8679357,80.63046603,283.7008444,256.6220256,170.8948435,461.1840263,11764.70588
5,2,4,724.3140032,152.347416,296.134977,10.25718889,107.2473011,396.2413615,397.1535194,327.2098557,4444.444444
6,5,3,298.6926515,995.3796855,135.8054162,66.96210024,64.66949406,138.5141856,499.2378012,219.6785439,2352.941176
1,8,3,174.1429411,152.0025049,335.1699726,132.8271609,82.80810625,149.1893082,63.28421751,373.7880648,8695.652174
5,9,3,712.4493719,725.531706,126.9780554,195.0969443,20.75701138,49.99697312,318.9527684,597.6112931,3174.603175
6,2,3,689.0600929,985.3110327,351.646459,170.9415571,293.1210548,188.2632919,426.0138308,283.7468766,2127.659574
4,3,3,345.9335743,315.2620938,62.78054836,14.48304328,298.3123986,119.19844,181.2946792,555.5871844,2105.263158
5,3,3,955.777206,228.0244318,287.4006714,180.7265149,215.674673,150.4869468,212.351707,233.2094304,6666.666667
1,1,3,235.9521026,209.2464455,225.4654211,158.8076985,81.3178644,337.1372803,383.6372257,70.65031588,3389.830508
6,8,3,489.1013209,372.9476328,56.68309867,158.2714635,51.75064825,375.4841151,542.8437643,154.3755796,4166.666667
6,6,3,949.2543282,190.9412299,111.9196547,97.01919421,27.26900725,90.57856736,493.5576754,274.4692803,6896.551724
6,8,3,477.7545852,722.9452075,24.71353379,85.62100566,82.98430725,161.553394,366.5529227,162.99556,2061.85567
4,9,3,674.6733529,156.0626183,198.1318269,67.55398848,358.5251033,372.8796136,448.9241619,40.1271414,2083.333333
5,5,2,457.8349582,558.4799153,134.4807991,22.4820232,111.7839998,43.48721506,244.3005833,552.4008611,12500
4,3,2,346.7936821,997.0271685,247.375844,53.36471906,154.6231043,55.09700068,398.9406957,512.5724703,11111.11111
2,5,2,985.5798832,832.5732426,132.9503669,56.85469065,60.0312841,81.8605759,301.061691,455.6836496,20000
2,5,2,468.4006057,653.6974944,133.9692624,101.9746432,104.4972958,246.180877,146.3642364,133.9761736,5714.285714
5,5,2,904.6892833,375.6282587,302.4134155,152.0144373,217.3053369,77.17946298,432.9734334,107.4036027,4255.319149
4,3,2,306.9591453,661.5062527,38.29427767,100.0238674,250.9460196,387.869025,351.6201969,77.8586597,4255.319149
